sources,date_time,periode,day,vente
MENU CAGE,2022-02-20 11:00:00,7 A CL,Dim,0.0
MENU CAGE,2022-02-20 11:30:00,11 A 2,Dim,0.0
MENU CAGE,2022-02-20 12:00:00,11 A 2,Dim,0.0
MENU CAGE,2022-02-20 12:30:00,11 A 2,Dim,0.0
MENU CAGE,2022-02-20 13:00:00,11 A 2,Dim,3.25
MENU CAGE,2022-02-20 13:30:00,11 A 2,Dim,0.0
MENU CAGE,2022-02-20 14:00:00,11 A 2,Dim,0.0
MENU CAGE,2022-02-20 14:30:00,2 A 4,Dim,23.23
MENU CAGE,2022-02-20 15:00:00,2 A 4,Dim,0.0
MENU CAGE,2022-02-20 15:30:00,2 A 4,Dim,129.29
MENU CAGE,2022-02-20 16:00:00,2 A 4,Dim,416.99
MENU CAGE,2022-02-20 16:30:00,4 A 7,Dim,119.07
MENU CAGE,2022-02-20 17:00:00,4 A 7,Dim,182.65
MENU CAGE,2022-02-20 17:30:00,4 A 7,Dim,687.53
MENU CAGE,2022-02-20 18:00:00,4 A 7,Dim,749.33
MENU CAGE,2022-02-20 18:30:00,4 A 7,Dim,1089.6
MENU CAGE,2022-02-20 19:00:00,4 A 7,Dim,267.0
MENU CAGE,2022-02-20 19:30:00,7 A CL,Dim,350.18
MENU CAGE,2022-02-20 20:00:00,7 A CL,Dim,321.73
MENU CAGE,2022-02-20 20:30:00,7 A CL,Dim,225.33
MENU CAGE,2022-02-20 21:00:00,7 A CL,Dim,208.49
MENU CAGE,2022-02-20 21:30:00,7 A CL,Dim,33.58
MENU CAGE,2022-02-20 22:00:00,7 A CL,Dim,52.0
MENU CAGE,2022-02-20 22:30:00,7 A CL,Dim,0.0
MENU CAGE,2022-02-20 23:00:00,7 A CL,Dim,0.0
MENU CAGE,2022-02-20 23:30:00,7 A CL,Dim,0.0
MENU CAGE,2022-02-21 00:00:00,7 A CL,Lun,0.0
MENU CAGE,2022-02-21 00:30:00,7 A CL,Lun,0.0
MENU CAGE,2022-02-21 01:00:00,7 A CL,Lun,0.0
MENU CAGE,2022-02-21 01:30:00,7 A CL,Lun,0.0
MENU CAGE,2022-02-21 02:00:00,7 A CL,Lun,0.0
MENU CAGE,2022-02-21 02:30:00,7 A CL,Lun,0.0
MENU CAGE,2022-02-21 03:00:00,7 A CL,Lun,0.0
MENU CAGE,2022-02-21 03:30:00,7 A CL,Lun,0.0
MENU CAGE,2022-02-21 04:00:00,7 A CL,Lun,0.0
MENU CAGE,2022-02-21 04:30:00,7 A CL,Lun,0.0
MENU CAGE,2022-02-21 05:00:00,7 A CL,Lun,0.0
MENU CAGE,2022-02-21 05:30:00,7 A CL,Lun,0.0
MENU CAGE,2022-02-21 06:00:00,7 A CL,Lun,0.0
MENU CAGE,2022-02-21 06:30:00,7 A CL,Lun,0.0
MENU CAGE,2022-02-21 07:00:00,7 A CL,Lun,0.0
MENU CAGE,2022-02-21 07:30:00,7 A CL,Lun,0.0
MENU CAGE,2022-02-21 08:00:00,7 A CL,Lun,0.0
MENU CAGE,2022-02-21 08:30:00,7 A CL,Lun,0.0
MENU CAGE,2022-02-21 09:00:00,7 A CL,Lun,0.0
MENU CAGE,2022-02-21 09:30:00,7 A CL,Lun,0.0
MENU CAGE,2022-02-21 10:00:00,7 A CL,Lun,0.0
MENU CAGE,2022-02-21 10:30:00,7 A CL,Lun,0.0
MENU CAGE,2022-02-21 11:00:00,7 A CL,Lun,0.0
MENU CAGE,2022-02-21 11:30:00,11 A 2,Lun,0.0
MENU CAGE,2022-02-21 12:00:00,11 A 2,Lun,0.0
MENU CAGE,2022-02-21 12:30:00,11 A 2,Lun,0.0
MENU CAGE,2022-02-21 13:00:00,11 A 2,Lun,0.0
MENU CAGE,2022-02-21 13:30:00,11 A 2,Lun,0.0
MENU CAGE,2022-02-21 14:00:00,11 A 2,Lun,0.0
MENU CAGE,2022-02-21 14:30:00,2 A 4,Lun,0.0
MENU CAGE,2022-02-21 15:00:00,2 A 4,Lun,0.0
MENU CAGE,2022-02-21 15:30:00,2 A 4,Lun,0.0
MENU CAGE,2022-02-21 16:00:00,2 A 4,Lun,0.0
MENU CAGE,2022-02-21 16:30:00,4 A 7,Lun,0.0
MENU CAGE,2022-02-21 17:00:00,4 A 7,Lun,0.0
MENU CAGE,2022-02-21 17:30:00,4 A 7,Lun,0.0
MENU CAGE,2022-02-21 18:00:00,4 A 7,Lun,0.0
MENU CAGE,2022-02-21 18:30:00,4 A 7,Lun,0.0
MENU CAGE,2022-02-21 19:00:00,4 A 7,Lun,0.0
MENU CAGE,2022-02-21 19:30:00,7 A CL,Lun,0.0
MENU CAGE,2022-02-21 20:00:00,7 A CL,Lun,0.0
MENU CAGE,2022-02-21 20:30:00,7 A CL,Lun,0.0
MENU CAGE,2022-02-21 21:00:00,7 A CL,Lun,0.0
MENU CAGE,2022-02-21 21:30:00,7 A CL,Lun,0.0
MENU CAGE,2022-02-21 22:00:00,7 A CL,Lun,0.0
MENU CAGE,2022-02-21 22:30:00,7 A CL,Lun,0.0
MENU CAGE,2022-02-21 23:00:00,7 A CL,Lun,0.0
MENU CAGE,2022-02-21 23:30:00,7 A CL,Lun,0.0
MENU CAGE,2022-02-22 00:00:00,7 A CL,Mar,0.0
MENU CAGE,2022-02-22 00:30:00,7 A CL,Mar,0.0
MENU CAGE,2022-02-22 01:00:00,7 A CL,Mar,0.0
MENU CAGE,2022-02-22 01:30:00,7 A CL,Mar,0.0
MENU CAGE,2022-02-22 02:00:00,7 A CL,Mar,0.0
MENU CAGE,2022-02-22 02:30:00,7 A CL,Mar,0.0
MENU CAGE,2022-02-22 03:00:00,7 A CL,Mar,0.0
MENU CAGE,2022-02-22 03:30:00,7 A CL,Mar,0.0
MENU CAGE,2022-02-22 04:00:00,7 A CL,Mar,0.0
MENU CAGE,2022-02-22 04:30:00,7 A CL,Mar,0.0
MENU CAGE,2022-02-22 05:00:00,7 A CL,Mar,0.0
MENU CAGE,2022-02-22 05:30:00,7 A CL,Mar,0.0
MENU CAGE,2022-02-22 06:00:00,7 A CL,Mar,0.0
MENU CAGE,2022-02-22 06:30:00,7 A CL,Mar,0.0
MENU CAGE,2022-02-22 07:00:00,7 A CL,Mar,0.0
MENU CAGE,2022-02-22 07:30:00,7 A CL,Mar,0.0
MENU CAGE,2022-02-22 08:00:00,7 A CL,Mar,0.0
MENU CAGE,2022-02-22 08:30:00,7 A CL,Mar,0.0
MENU CAGE,2022-02-22 09:00:00,7 A CL,Mar,0.0
MENU CAGE,2022-02-22 09:30:00,7 A CL,Mar,0.0
MENU CAGE,2022-02-22 10:00:00,7 A CL,Mar,0.0
MENU CAGE,2022-02-22 10:30:00,7 A CL,Mar,0.0
MENU CAGE,2022-02-22 11:00:00,7 A CL,Mar,0.0
MENU CAGE,2022-02-22 11:30:00,11 A 2,Mar,0.0
MENU CAGE,2022-02-22 12:00:00,11 A 2,Mar,0.0
MENU CAGE,2022-02-22 12:30:00,11 A 2,Mar,0.0
MENU CAGE,2022-02-22 13:00:00,11 A 2,Mar,0.0
MENU CAGE,2022-02-22 13:30:00,11 A 2,Mar,0.0
MENU CAGE,2022-02-22 14:00:00,11 A 2,Mar,0.0
MENU CAGE,2022-02-22 14:30:00,2 A 4,Mar,0.0
MENU CAGE,2022-02-22 15:00:00,2 A 4,Mar,0.0
MENU CAGE,2022-02-22 15:30:00,2 A 4,Mar,0.0
MENU CAGE,2022-02-22 16:00:00,2 A 4,Mar,0.0
MENU CAGE,2022-02-22 16:30:00,4 A 7,Mar,0.0
MENU CAGE,2022-02-22 17:00:00,4 A 7,Mar,0.0
MENU CAGE,2022-02-22 17:30:00,4 A 7,Mar,0.0
MENU CAGE,2022-02-22 18:00:00,4 A 7,Mar,0.0
MENU CAGE,2022-02-22 18:30:00,4 A 7,Mar,0.0
MENU CAGE,2022-02-22 19:00:00,4 A 7,Mar,0.0
MENU CAGE,2022-02-22 19:30:00,7 A CL,Mar,0.0
MENU CAGE,2022-02-22 20:00:00,7 A CL,Mar,0.0
MENU CAGE,2022-02-22 20:30:00,7 A CL,Mar,0.0
MENU CAGE,2022-02-22 21:00:00,7 A CL,Mar,0.0
MENU CAGE,2022-02-22 21:30:00,7 A CL,Mar,0.0
MENU CAGE,2022-02-22 22:00:00,7 A CL,Mar,0.0
MENU CAGE,2022-02-22 22:30:00,7 A CL,Mar,0.0
MENU CAGE,2022-02-22 23:00:00,7 A CL,Mar,0.0
MENU CAGE,2022-02-22 23:30:00,7 A CL,Mar,0.0
MENU CAGE,2022-02-23 00:00:00,7 A CL,Mer,0.0
MENU CAGE,2022-02-23 00:30:00,7 A CL,Mer,0.0
MENU CAGE,2022-02-23 01:00:00,7 A CL,Mer,0.0
MENU CAGE,2022-02-23 01:30:00,7 A CL,Mer,0.0
MENU CAGE,2022-02-23 02:00:00,7 A CL,Mer,0.0
MENU CAGE,2022-02-23 02:30:00,7 A CL,Mer,0.0
MENU CAGE,2022-02-23 03:00:00,7 A CL,Mer,0.0
MENU CAGE,2022-02-23 03:30:00,7 A CL,Mer,0.0
MENU CAGE,2022-02-23 04:00:00,7 A CL,Mer,0.0
MENU CAGE,2022-02-23 04:30:00,7 A CL,Mer,0.0
MENU CAGE,2022-02-23 05:00:00,7 A CL,Mer,0.0
MENU CAGE,2022-02-23 05:30:00,7 A CL,Mer,0.0
MENU CAGE,2022-02-23 06:00:00,7 A CL,Mer,0.0
MENU CAGE,2022-02-23 06:30:00,7 A CL,Mer,0.0
MENU CAGE,2022-02-23 07:00:00,7 A CL,Mer,0.0
MENU CAGE,2022-02-23 07:30:00,7 A CL,Mer,0.0
MENU CAGE,2022-02-23 08:00:00,7 A CL,Mer,0.0
MENU CAGE,2022-02-23 08:30:00,7 A CL,Mer,0.0
MENU CAGE,2022-02-23 09:00:00,7 A CL,Mer,0.0
MENU CAGE,2022-02-23 09:30:00,7 A CL,Mer,0.0
MENU CAGE,2022-02-23 10:00:00,7 A CL,Mer,0.0
MENU CAGE,2022-02-23 10:30:00,7 A CL,Mer,0.0
MENU CAGE,2022-02-23 11:00:00,7 A CL,Mer,0.0
MENU CAGE,2022-02-23 11:30:00,11 A 2,Mer,0.0
MENU CAGE,2022-02-23 12:00:00,11 A 2,Mer,0.0
MENU CAGE,2022-02-23 12:30:00,11 A 2,Mer,0.0
MENU CAGE,2022-02-23 13:00:00,11 A 2,Mer,0.0
MENU CAGE,2022-02-23 13:30:00,11 A 2,Mer,0.0
MENU CAGE,2022-02-23 14:00:00,11 A 2,Mer,0.0
MENU CAGE,2022-02-23 14:30:00,2 A 4,Mer,0.0
MENU CAGE,2022-02-23 15:00:00,2 A 4,Mer,0.0
MENU CAGE,2022-02-23 15:30:00,2 A 4,Mer,28.67
MENU CAGE,2022-02-23 16:00:00,2 A 4,Mer,142.96
MENU CAGE,2022-02-23 16:30:00,4 A 7,Mer,235.17
MENU CAGE,2022-02-23 17:00:00,4 A 7,Mer,659.08
MENU CAGE,2022-02-23 17:30:00,4 A 7,Mer,568.91
MENU CAGE,2022-02-23 18:00:00,4 A 7,Mer,512.85
MENU CAGE,2022-02-23 18:30:00,4 A 7,Mer,923.68
MENU CAGE,2022-02-23 19:00:00,4 A 7,Mer,1149.62
MENU CAGE,2022-02-23 19:30:00,7 A CL,Mer,785.43
MENU CAGE,2022-02-23 20:00:00,7 A CL,Mer,587.59
MENU CAGE,2022-02-23 20:30:00,7 A CL,Mer,650.9
MENU CAGE,2022-02-23 21:00:00,7 A CL,Mer,336.7
MENU CAGE,2022-02-23 21:30:00,7 A CL,Mer,50.26
MENU CAGE,2022-02-23 22:00:00,7 A CL,Mer,48.98
MENU CAGE,2022-02-23 22:30:00,7 A CL,Mer,0.0
MENU CAGE,2022-02-23 23:00:00,7 A CL,Mer,0.0
MENU CAGE,2022-02-23 23:30:00,7 A CL,Mer,0.0
MENU CAGE,2022-02-24 00:00:00,7 A CL,Jeu,0.0
MENU CAGE,2022-02-24 00:30:00,7 A CL,Jeu,0.0
MENU CAGE,2022-02-24 01:00:00,7 A CL,Jeu,0.0
MENU CAGE,2022-02-24 01:30:00,7 A CL,Jeu,0.0
MENU CAGE,2022-02-24 02:00:00,7 A CL,Jeu,0.0
MENU CAGE,2022-02-24 02:30:00,7 A CL,Jeu,0.0
MENU CAGE,2022-02-24 03:00:00,7 A CL,Jeu,0.0
MENU CAGE,2022-02-24 03:30:00,7 A CL,Jeu,0.0
MENU CAGE,2022-02-24 04:00:00,7 A CL,Jeu,0.0
MENU CAGE,2022-02-24 04:30:00,7 A CL,Jeu,0.0
MENU CAGE,2022-02-24 05:00:00,7 A CL,Jeu,0.0
MENU CAGE,2022-02-24 05:30:00,7 A CL,Jeu,0.0
MENU CAGE,2022-02-24 06:00:00,7 A CL,Jeu,0.0
MENU CAGE,2022-02-24 06:30:00,7 A CL,Jeu,0.0
MENU CAGE,2022-02-24 07:00:00,7 A CL,Jeu,0.0
MENU CAGE,2022-02-24 07:30:00,7 A CL,Jeu,0.0
MENU CAGE,2022-02-24 08:00:00,7 A CL,Jeu,0.0
MENU CAGE,2022-02-24 08:30:00,7 A CL,Jeu,0.0
MENU CAGE,2022-02-24 09:00:00,7 A CL,Jeu,0.0
MENU CAGE,2022-02-24 09:30:00,7 A CL,Jeu,0.0
MENU CAGE,2022-02-24 10:00:00,7 A CL,Jeu,0.0
MENU CAGE,2022-02-24 10:30:00,7 A CL,Jeu,0.0
MENU CAGE,2022-02-24 11:00:00,7 A CL,Jeu,0.0
MENU CAGE,2022-02-24 11:30:00,11 A 2,Jeu,0.0
MENU CAGE,2022-02-24 12:00:00,11 A 2,Jeu,0.0
MENU CAGE,2022-02-24 12:30:00,11 A 2,Jeu,0.0
MENU CAGE,2022-02-24 13:00:00,11 A 2,Jeu,0.0
MENU CAGE,2022-02-24 13:30:00,11 A 2,Jeu,0.0
MENU CAGE,2022-02-24 14:00:00,11 A 2,Jeu,0.0
MENU CAGE,2022-02-24 14:30:00,2 A 4,Jeu,0.0
MENU CAGE,2022-02-24 15:00:00,2 A 4,Jeu,0.0
MENU CAGE,2022-02-24 15:30:00,2 A 4,Jeu,21.5
MENU CAGE,2022-02-24 16:00:00,2 A 4,Jeu,104.48
MENU CAGE,2022-02-24 16:30:00,4 A 7,Jeu,150.1
MENU CAGE,2022-02-24 17:00:00,4 A 7,Jeu,185.07
MENU CAGE,2022-02-24 17:30:00,4 A 7,Jeu,547.33
MENU CAGE,2022-02-24 18:00:00,4 A 7,Jeu,726.19
MENU CAGE,2022-02-24 18:30:00,4 A 7,Jeu,704.43
MENU CAGE,2022-02-24 19:00:00,4 A 7,Jeu,1080.01
MENU CAGE,2022-02-24 19:30:00,7 A CL,Jeu,1028.02
MENU CAGE,2022-02-24 20:00:00,7 A CL,Jeu,1011.94
MENU CAGE,2022-02-24 20:30:00,7 A CL,Jeu,329.86
MENU CAGE,2022-02-24 21:00:00,7 A CL,Jeu,89.29
MENU CAGE,2022-02-24 21:30:00,7 A CL,Jeu,-3.2
MENU CAGE,2022-02-24 22:00:00,7 A CL,Jeu,-17.75
MENU CAGE,2022-02-24 22:30:00,7 A CL,Jeu,0.0
MENU CAGE,2022-02-24 23:00:00,7 A CL,Jeu,0.0
MENU CAGE,2022-02-24 23:30:00,7 A CL,Jeu,0.0
MENU CAGE,2022-02-25 00:00:00,7 A CL,Ven,0.0
MENU CAGE,2022-02-25 00:30:00,7 A CL,Ven,0.0
MENU CAGE,2022-02-25 01:00:00,7 A CL,Ven,0.0
MENU CAGE,2022-02-25 01:30:00,7 A CL,Ven,0.0
MENU CAGE,2022-02-25 02:00:00,7 A CL,Ven,0.0
MENU CAGE,2022-02-25 02:30:00,7 A CL,Ven,0.0
MENU CAGE,2022-02-25 03:00:00,7 A CL,Ven,0.0
MENU CAGE,2022-02-25 03:30:00,7 A CL,Ven,0.0
MENU CAGE,2022-02-25 04:00:00,7 A CL,Ven,0.0
MENU CAGE,2022-02-25 04:30:00,7 A CL,Ven,0.0
MENU CAGE,2022-02-25 05:00:00,7 A CL,Ven,0.0
MENU CAGE,2022-02-25 05:30:00,7 A CL,Ven,0.0
MENU CAGE,2022-02-25 06:00:00,7 A CL,Ven,0.0
MENU CAGE,2022-02-25 06:30:00,7 A CL,Ven,0.0
MENU CAGE,2022-02-25 07:00:00,7 A CL,Ven,0.0
MENU CAGE,2022-02-25 07:30:00,7 A CL,Ven,0.0
MENU CAGE,2022-02-25 08:00:00,7 A CL,Ven,0.0
MENU CAGE,2022-02-25 08:30:00,7 A CL,Ven,0.0
MENU CAGE,2022-02-25 09:00:00,7 A CL,Ven,0.0
MENU CAGE,2022-02-25 09:30:00,7 A CL,Ven,0.0
MENU CAGE,2022-02-25 10:00:00,7 A CL,Ven,0.0
MENU CAGE,2022-02-25 10:30:00,7 A CL,Ven,0.0
MENU CAGE,2022-02-25 11:00:00,7 A CL,Ven,0.0
MENU CAGE,2022-02-25 11:30:00,11 A 2,Ven,0.0
MENU CAGE,2022-02-25 12:00:00,11 A 2,Ven,0.0
MENU CAGE,2022-02-25 12:30:00,11 A 2,Ven,0.0
MENU CAGE,2022-02-25 13:00:00,11 A 2,Ven,0.0
MENU CAGE,2022-02-25 13:30:00,11 A 2,Ven,0.0
MENU CAGE,2022-02-25 14:00:00,11 A 2,Ven,0.0
MENU CAGE,2022-02-25 14:30:00,2 A 4,Ven,0.0
MENU CAGE,2022-02-25 15:00:00,2 A 4,Ven,17.38
MENU CAGE,2022-02-25 15:30:00,2 A 4,Ven,0.0
MENU CAGE,2022-02-25 16:00:00,2 A 4,Ven,42.19
MENU CAGE,2022-02-25 16:30:00,4 A 7,Ven,151.37
MENU CAGE,2022-02-25 17:00:00,4 A 7,Ven,367.34
MENU CAGE,2022-02-25 17:30:00,4 A 7,Ven,296.36
MENU CAGE,2022-02-25 18:00:00,4 A 7,Ven,635.27
MENU CAGE,2022-02-25 18:30:00,4 A 7,Ven,1081.52
MENU CAGE,2022-02-25 19:00:00,4 A 7,Ven,652.61
MENU CAGE,2022-02-25 19:30:00,7 A CL,Ven,1197.73
MENU CAGE,2022-02-25 20:00:00,7 A CL,Ven,851.59
MENU CAGE,2022-02-25 20:30:00,7 A CL,Ven,645.12
MENU CAGE,2022-02-25 21:00:00,7 A CL,Ven,731.99
MENU CAGE,2022-02-25 21:30:00,7 A CL,Ven,-22.22
MENU CAGE,2022-02-25 22:00:00,7 A CL,Ven,31.74
MENU CAGE,2022-02-25 22:30:00,7 A CL,Ven,29.49
MENU CAGE,2022-02-25 23:00:00,7 A CL,Ven,0.0
MENU CAGE,2022-02-25 23:30:00,7 A CL,Ven,0.0
MENU CAGE,2022-02-26 00:00:00,7 A CL,Sam,0.0
MENU CAGE,2022-02-26 00:30:00,7 A CL,Sam,0.0
MENU CAGE,2022-02-26 01:00:00,7 A CL,Sam,0.0
MENU CAGE,2022-02-26 01:30:00,7 A CL,Sam,0.0
MENU CAGE,2022-02-26 02:00:00,7 A CL,Sam,0.0
MENU CAGE,2022-02-26 02:30:00,7 A CL,Sam,0.0
MENU CAGE,2022-02-26 03:00:00,7 A CL,Sam,0.0
MENU CAGE,2022-02-26 03:30:00,7 A CL,Sam,0.0
MENU CAGE,2022-02-26 04:00:00,7 A CL,Sam,0.0
MENU CAGE,2022-02-26 04:30:00,7 A CL,Sam,0.0
MENU CAGE,2022-02-26 05:00:00,7 A CL,Sam,0.0
MENU CAGE,2022-02-26 05:30:00,7 A CL,Sam,0.0
MENU CAGE,2022-02-26 06:00:00,7 A CL,Sam,0.0
MENU CAGE,2022-02-26 06:30:00,7 A CL,Sam,0.0
MENU CAGE,2022-02-26 07:00:00,7 A CL,Sam,0.0
MENU CAGE,2022-02-26 07:30:00,7 A CL,Sam,0.0
MENU CAGE,2022-02-26 08:00:00,7 A CL,Sam,0.0
MENU CAGE,2022-02-26 08:30:00,7 A CL,Sam,0.0
MENU CAGE,2022-02-26 09:00:00,7 A CL,Sam,0.0
MENU CAGE,2022-02-26 09:30:00,7 A CL,Sam,0.0
MENU CAGE,2022-02-26 10:00:00,7 A CL,Sam,0.0
MENU CAGE,2022-02-26 10:30:00,7 A CL,Sam,0.0
MENU CAGE,2022-02-26 11:00:00,7 A CL,Sam,0.0
MENU CAGE,2022-02-26 11:30:00,11 A 2,Sam,0.0
MENU CAGE,2022-02-26 12:00:00,11 A 2,Sam,0.0
MENU CAGE,2022-02-26 12:30:00,11 A 2,Sam,0.0
MENU CAGE,2022-02-26 13:00:00,11 A 2,Sam,0.0
MENU CAGE,2022-02-26 13:30:00,11 A 2,Sam,0.0
MENU CAGE,2022-02-26 14:00:00,11 A 2,Sam,0.0
MENU CAGE,2022-02-26 14:30:00,2 A 4,Sam,0.0
MENU CAGE,2022-02-26 15:00:00,2 A 4,Sam,0.0
MENU CAGE,2022-02-26 15:30:00,2 A 4,Sam,478.42
MENU CAGE,2022-02-26 16:00:00,2 A 4,Sam,418.15
MENU CAGE,2022-02-26 16:30:00,4 A 7,Sam,265.63
MENU CAGE,2022-02-26 17:00:00,4 A 7,Sam,440.08
MENU CAGE,2022-02-26 17:30:00,4 A 7,Sam,897.06
MENU CAGE,2022-02-26 18:00:00,4 A 7,Sam,501.38
MENU CAGE,2022-02-26 18:30:00,4 A 7,Sam,758.98
MENU CAGE,2022-02-26 19:00:00,4 A 7,Sam,1247.19
MENU CAGE,2022-02-26 19:30:00,7 A CL,Sam,1277.68
MENU CAGE,2022-02-26 20:00:00,7 A CL,Sam,853.35
MENU CAGE,2022-02-26 20:30:00,7 A CL,Sam,948.28
MENU CAGE,2022-02-26 21:00:00,7 A CL,Sam,110.96
MENU CAGE,2022-02-26 21:30:00,7 A CL,Sam,177.71
MENU CAGE,2022-02-26 22:00:00,7 A CL,Sam,85.36
MENU CAGE,2022-02-26 22:30:00,7 A CL,Sam,-36.99
MENU CAGE,2022-02-26 23:00:00,7 A CL,Sam,0.0
MENU CAGE,2022-02-26 23:30:00,7 A CL,Sam,0.0
MENU CAGE,2022-02-27 00:00:00,7 A CL,Dim,0.0
MENU CAGE,2022-02-27 00:30:00,7 A CL,Dim,0.0
MENU CAGE,2022-02-27 01:00:00,7 A CL,Dim,0.0
MENU CAGE,2022-02-27 01:30:00,7 A CL,Dim,0.0
MENU CAGE,2022-02-27 02:00:00,7 A CL,Dim,0.0
MENU CAGE,2022-02-27 02:30:00,7 A CL,Dim,0.0
MENU CAGE,2022-02-27 03:00:00,7 A CL,Dim,0.0
MENU CAGE,2022-02-27 03:30:00,7 A CL,Dim,0.0
MENU CAGE,2022-02-27 04:00:00,7 A CL,Dim,0.0
MENU CAGE,2022-02-27 04:30:00,7 A CL,Dim,0.0
MENU CAGE,2022-02-27 05:00:00,7 A CL,Dim,0.0
MENU CAGE,2022-02-27 05:30:00,7 A CL,Dim,0.0
MENU CAGE,2022-02-27 06:00:00,7 A CL,Dim,0.0
MENU CAGE,2022-02-27 06:30:00,7 A CL,Dim,0.0
MENU CAGE,2022-02-27 07:00:00,7 A CL,Dim,0.0
MENU CAGE,2022-02-27 07:30:00,7 A CL,Dim,0.0
MENU CAGE,2022-02-27 08:00:00,7 A CL,Dim,0.0
MENU CAGE,2022-02-27 08:30:00,7 A CL,Dim,0.0
MENU CAGE,2022-02-27 09:00:00,7 A CL,Dim,0.0
MENU CAGE,2022-02-27 09:30:00,7 A CL,Dim,0.0
MENU CAGE,2022-02-27 10:00:00,7 A CL,Dim,0.0
MENU CAGE,2022-02-27 10:30:00,7 A CL,Dim,0.0
MENU CAGE,2022-02-27 11:00:00,7 A CL,Dim,0.0
MENU CAGE,2022-02-27 11:30:00,11 A 2,Dim,0.0
MENU CAGE,2022-02-27 12:00:00,11 A 2,Dim,0.0
MENU CAGE,2022-02-27 12:30:00,11 A 2,Dim,0.0
MENU CAGE,2022-02-27 13:00:00,11 A 2,Dim,0.0
MENU CAGE,2022-02-27 13:30:00,11 A 2,Dim,0.0
MENU CAGE,2022-02-27 14:00:00,11 A 2,Dim,0.0
MENU CAGE,2022-02-27 14:30:00,2 A 4,Dim,0.0
MENU CAGE,2022-02-27 15:00:00,2 A 4,Dim,18.25
MENU CAGE,2022-02-27 15:30:00,2 A 4,Dim,109.36
MENU CAGE,2022-02-27 16:00:00,2 A 4,Dim,144.23
MENU CAGE,2022-02-27 16:30:00,4 A 7,Dim,137.0
MENU CAGE,2022-02-27 17:00:00,4 A 7,Dim,266.18
MENU CAGE,2022-02-27 17:30:00,4 A 7,Dim,563.75
MENU CAGE,2022-02-27 18:00:00,4 A 7,Dim,698.72
MENU CAGE,2022-02-27 18:30:00,4 A 7,Dim,765.0
MENU CAGE,2022-02-27 19:00:00,4 A 7,Dim,498.07
MENU CAGE,2022-02-27 19:30:00,7 A CL,Dim,297.54
MENU CAGE,2022-02-27 20:00:00,7 A CL,Dim,191.19
MENU CAGE,2022-02-27 20:30:00,7 A CL,Dim,191.44
MENU CAGE,2022-02-27 21:00:00,7 A CL,Dim,27.69
MENU CAGE,2022-02-27 21:30:00,7 A CL,Dim,0.0
MENU CAGE,2022-02-27 22:00:00,7 A CL,Dim,0.0
MENU CAGE,2022-02-27 22:30:00,7 A CL,Dim,0.0
MENU CAGE,2022-02-27 23:00:00,7 A CL,Dim,0.0
MENU CAGE,2022-02-27 23:30:00,7 A CL,Dim,0.0
MENU CAGE,2022-02-28 00:00:00,7 A CL,Lun,0.0
MENU CAGE,2022-02-28 00:30:00,7 A CL,Lun,0.0
MENU CAGE,2022-02-28 01:00:00,7 A CL,Lun,0.0
MENU CAGE,2022-02-28 01:30:00,7 A CL,Lun,0.0
MENU CAGE,2022-02-28 02:00:00,7 A CL,Lun,0.0
MENU CAGE,2022-02-28 02:30:00,7 A CL,Lun,0.0
MENU CAGE,2022-02-28 03:00:00,7 A CL,Lun,0.0
MENU CAGE,2022-02-28 03:30:00,7 A CL,Lun,0.0
MENU CAGE,2022-02-28 04:00:00,7 A CL,Lun,0.0
MENU CAGE,2022-02-28 04:30:00,7 A CL,Lun,0.0
MENU CAGE,2022-02-28 05:00:00,7 A CL,Lun,0.0
MENU CAGE,2022-02-28 05:30:00,7 A CL,Lun,0.0
MENU CAGE,2022-02-28 06:00:00,7 A CL,Lun,0.0
MENU CAGE,2022-02-28 06:30:00,7 A CL,Lun,0.0
MENU CAGE,2022-02-28 07:00:00,7 A CL,Lun,0.0
MENU CAGE,2022-02-28 07:30:00,7 A CL,Lun,0.0
MENU CAGE,2022-02-28 08:00:00,7 A CL,Lun,0.0
MENU CAGE,2022-02-28 08:30:00,7 A CL,Lun,0.0
MENU CAGE,2022-02-28 09:00:00,7 A CL,Lun,0.0
MENU CAGE,2022-02-28 09:30:00,7 A CL,Lun,0.0
MENU CAGE,2022-02-28 10:00:00,7 A CL,Lun,0.0
MENU CAGE,2022-02-28 10:30:00,7 A CL,Lun,0.0
MENU CAGE,2022-02-28 11:00:00,7 A CL,Lun,0.0
MENU CAGE,2022-02-28 11:30:00,11 A 2,Lun,0.0
MENU CAGE,2022-02-28 12:00:00,11 A 2,Lun,0.0
MENU CAGE,2022-02-28 12:30:00,11 A 2,Lun,0.0
MENU CAGE,2022-02-28 13:00:00,11 A 2,Lun,0.0
MENU CAGE,2022-02-28 13:30:00,11 A 2,Lun,0.0
MENU CAGE,2022-02-28 14:00:00,11 A 2,Lun,0.0
MENU CAGE,2022-02-28 14:30:00,2 A 4,Lun,0.0
MENU CAGE,2022-02-28 15:00:00,2 A 4,Lun,0.0
MENU CAGE,2022-02-28 15:30:00,2 A 4,Lun,0.0
MENU CAGE,2022-02-28 16:00:00,2 A 4,Lun,0.0
MENU CAGE,2022-02-28 16:30:00,4 A 7,Lun,0.0
MENU CAGE,2022-02-28 17:00:00,4 A 7,Lun,0.0
