date,vente,tache,salaire_day,jour_semaine,saison,ratio_salaire_vente
2023-03-21,17688.49,SERVICE,828.38,1,3,4.68
2023-03-20,9441.3,AIDE-SERV.,1049.3183333333334,0,3,11.11
2023-03-20,9441.3,CUISINE,1954.3608333333334,0,3,20.7
2023-03-20,9441.3,SERVICE,616.7099999999999,0,3,6.53
2023-03-19,18405.64,AIDE-SERV.,1157.84,6,3,6.29
2023-03-19,18405.64,CUISINE,1681.2606666666668,6,3,9.13
2023-03-19,18405.64,SERVICE,668.9666666666667,6,3,3.63
2023-03-18,26337.32,AIDE-SERV.,995.4733333333334,5,3,3.78
2023-03-18,26337.32,CUISINE,1931.9361666666668,5,3,7.34
2023-03-18,26337.32,SERVICE,857.4566666666666,5,3,3.26
2023-03-17,22151.23,AIDE-SERV.,1130.1791666666666,4,3,5.1
2023-03-17,22151.23,CUISINE,1544.61,4,3,6.97
2023-03-17,22151.23,SERVICE,941.4233333333333,4,3,4.25
2023-03-16,25953.36,AIDE-SERV.,1207.45,3,3,4.65
2023-03-16,25953.36,CUISINE,2542.3641666666667,3,3,9.8
2023-03-16,25953.36,SERVICE,1159.8799999999999,3,3,4.47
2023-03-15,26004.89,AIDE-SERV.,994.3733333333333,2,3,3.82
2023-03-15,26004.89,CUISINE,1766.2775000000001,2,3,6.79
2023-03-15,26004.89,SERVICE,512.9733333333334,2,3,1.97
2023-03-14,18521.84,AIDE-SERV.,594.4066666666666,1,3,3.21
2023-03-14,18521.84,CUISINE,1370.8558333333333,1,3,7.4
2023-03-14,18521.84,SERVICE,852.5933333333332,1,3,4.6
2023-03-13,11360.81,AIDE-SERV.,797.4633333333333,0,3,7.02
2023-03-13,11360.81,CUISINE,1314.8908333333334,0,3,11.57
2023-03-13,11360.81,SERVICE,384.70666666666665,0,3,3.39
2023-03-12,12352.53,AIDE-SERV.,1059.3233333333333,6,3,8.58
2023-03-12,12352.53,CUISINE,1901.1711666666667,6,3,15.39
2023-03-12,12352.53,SERVICE,850.2116666666666,6,3,6.88
2023-03-11,24198.74,AIDE-SERV.,938.8933333333333,5,3,3.88
2023-03-11,24198.74,CUISINE,1801.8741666666667,5,3,7.45
2023-03-11,24198.74,SERVICE,781.8166666666666,5,3,3.23
2023-03-10,18888.76,AIDE-SERV.,1027.0008333333333,4,3,5.44
2023-03-10,18888.76,CUISINE,1623.6215,4,3,8.6
2023-03-10,18888.76,SERVICE,732.9233333333333,4,3,3.88
2023-03-09,21405.05,AIDE-SERV.,991.0833333333334,3,3,4.63
2023-03-09,21405.05,CUISINE,1911.2125,3,3,8.93
2023-03-09,21405.05,SERVICE,1169.7766666666666,3,3,5.46
2023-03-08,19363.69,AIDE-SERV.,827.9933333333333,2,3,4.28
2023-03-08,19363.69,CUISINE,1431.85,2,3,7.39
2023-03-08,19363.69,SERVICE,659.0933333333332,2,3,3.4
2023-03-07,15680.5,AIDE-SERV.,676.3733333333333,1,3,4.31
2023-03-07,15680.5,CUISINE,1351.7124999999999,1,3,8.62
2023-03-07,15680.5,SERVICE,692.5458333333333,1,3,4.42
2023-03-06,7290.88,AIDE-SERV.,661.0433333333333,0,3,9.07
2023-03-06,7290.88,CUISINE,1276.2808333333332,0,3,17.51
2023-03-06,7290.88,SERVICE,382.45416666666665,0,3,5.25
2023-03-05,15203.16,AIDE-SERV.,1570.5433333333333,6,3,10.33
2023-03-05,15203.16,CUISINE,2177.5941666666668,6,3,14.32
2023-03-05,15203.16,SERVICE,1540.0466666666666,6,3,10.13
2023-03-04,25126.67,AIDE-SERV.,1078.9916666666666,5,3,4.29
2023-03-04,25126.67,CUISINE,1796.4275,5,3,7.15
2023-03-04,25126.67,SERVICE,843.6299999999999,5,3,3.36
2023-03-03,25504.49,AIDE-SERV.,1316.0291666666667,4,3,5.16
2023-03-03,25504.49,CUISINE,2480.5233333333335,4,3,9.73
2023-03-03,25504.49,SERVICE,745.5433333333333,4,3,2.92
2023-03-02,24058.13,AIDE-SERV.,1211.3433333333332,3,3,5.04
2023-03-02,24058.13,CUISINE,1959.1575,3,3,8.14
2023-03-02,24058.13,SERVICE,904.1666666666666,3,3,3.76
2023-03-01,22264.73,AIDE-SERV.,786.67,2,3,3.53
2023-03-01,22264.73,CUISINE,1110.6,2,3,4.99
2023-03-01,22264.73,SERVICE,781.4566666666666,2,3,3.51
2023-02-28,15955.36,AIDE-SERV.,607.52,1,2,3.81
2023-02-28,15955.36,CUISINE,1693.8458333333333,1,2,10.62
2023-02-28,15955.36,SERVICE,838.3308333333333,1,2,5.25
2023-02-27,10276.78,AIDE-SERV.,678.3425,0,2,6.6
2023-02-27,10276.78,CUISINE,1382.1858333333334,0,2,13.45
2023-02-27,10276.78,SERVICE,535.3575,0,2,5.21
2023-02-26,16317.54,AIDE-SERV.,2352.2566666666667,6,2,14.42
2023-02-26,16317.54,CUISINE,2962.6066666666666,6,2,18.16
2023-02-26,16317.54,SERVICE,1850.74,6,2,11.34
2023-02-25,36390.13,AIDE-SERV.,666.1183333333333,5,2,1.83
2023-02-25,36390.13,CUISINE,1615.6633333333334,5,2,4.44
2023-02-25,36390.13,SERVICE,527.8533333333332,5,2,1.45
2023-02-24,25036.25,AIDE-SERV.,765.6566666666666,4,2,3.06
2023-02-24,25036.25,CUISINE,1972.8675,4,2,7.88
2023-02-24,25036.25,SERVICE,714.1366666666667,4,2,2.85
2023-02-23,18205.66,AIDE-SERV.,1052.4466666666667,3,2,5.78
2023-02-23,18205.66,CUISINE,2801.541666666667,3,2,15.39
2023-02-23,18205.66,SERVICE,874.8025,3,2,4.81
2023-02-22,22084.76,AIDE-SERV.,1042.9566666666667,2,2,4.72
2023-02-22,22084.76,CUISINE,1570.9675,2,2,7.11
2023-02-22,22084.76,SERVICE,910.6333333333333,2,2,4.12
2023-02-21,18422.87,AIDE-SERV.,702.1466666666666,1,2,3.81
2023-02-21,18422.87,CUISINE,912.625,1,2,4.95
2023-02-21,18422.87,SERVICE,817.5366666666666,1,2,4.44
2023-02-20,12131.68,AIDE-SERV.,900.335,0,2,7.42
2023-02-20,12131.68,CUISINE,1166.4958333333334,0,2,9.62
2023-02-20,12131.68,SERVICE,581.8725,0,2,4.8
2023-02-19,19344.28,AIDE-SERV.,1450.3141666666666,6,2,7.5
2023-02-19,19344.28,CUISINE,2632.775833333333,6,2,13.61
2023-02-19,19344.28,SERVICE,939.8066666666666,6,2,4.86
2023-02-18,25007.15,AIDE-SERV.,1268.6716666666666,5,2,5.07
2023-02-18,25007.15,CUISINE,1533.6841666666667,5,2,6.13
2023-02-18,25007.15,SERVICE,1005.0766666666666,5,2,4.02
2023-02-17,22833.04,AIDE-SERV.,888.6566666666666,4,2,3.89
2023-02-17,22833.04,CUISINE,1578.6958333333334,4,2,6.91
2023-02-17,22833.04,SERVICE,897.8566666666666,4,2,3.93
2023-02-16,24521.77,AIDE-SERV.,1146.12,3,2,4.67
2023-02-16,24521.77,CUISINE,2391.5616666666665,3,2,9.75
2023-02-16,24521.77,SERVICE,927.8266666666666,3,2,3.78
2023-02-15,20167.8,AIDE-SERV.,683.0133333333333,2,2,3.39
2023-02-15,20167.8,CUISINE,1598.55,2,2,7.93
2023-02-15,20167.8,SERVICE,978.2466666666667,2,2,4.85
2023-02-14,16189.45,AIDE-SERV.,770.2483333333333,1,2,4.76
2023-02-14,16189.45,CUISINE,1386.3116666666667,1,2,8.56
2023-02-14,16189.45,SERVICE,740.985,1,2,4.58
2023-02-13,9590.42,AIDE-SERV.,843.9983333333333,0,2,8.8
2023-02-13,9590.42,CUISINE,852.5583333333334,0,2,8.89
2023-02-13,9590.42,SERVICE,717.1316666666667,0,2,7.48
2023-02-12,21276.08,AIDE-SERV.,1784.4275,6,2,8.39
2023-02-12,21276.08,CUISINE,3205.4841666666666,6,2,15.07
2023-02-12,21276.08,SERVICE,1555.7033333333331,6,2,7.31
2023-02-11,26584.23,AIDE-SERV.,793.0633333333333,5,2,2.98
2023-02-11,26584.23,CUISINE,1309.01,5,2,4.92
2023-02-11,26584.23,SERVICE,560.9966666666667,5,2,2.11
2023-02-10,20502.36,AIDE-SERV.,973.2016666666667,4,2,4.75
2023-02-10,20502.36,CUISINE,1426.8341666666668,4,2,6.96
2023-02-10,20502.36,SERVICE,391.53999999999996,4,2,1.91
2023-02-09,20577.18,AIDE-SERV.,884.005,3,2,4.3
2023-02-09,20577.18,CUISINE,1812.76,3,2,8.81
2023-02-09,20577.18,SERVICE,1038.3883333333333,3,2,5.05
2023-02-08,19448.1,AIDE-SERV.,821.87,2,2,4.23
2023-02-08,19448.1,CUISINE,1690.4816666666666,2,2,8.69
2023-02-08,19448.1,SERVICE,1054.5449999999998,2,2,5.42
2023-02-07,12543.57,AIDE-SERV.,578.5166666666667,1,2,4.61
2023-02-07,12543.57,CUISINE,1554.6225,1,2,12.39
2023-02-07,12543.57,SERVICE,769.1741666666667,1,2,6.13
2023-02-06,7304.74,AIDE-SERV.,481.6508333333333,0,2,6.59
2023-02-06,7304.74,CUISINE,1347.0525,0,2,18.44
2023-02-06,7304.74,SERVICE,382.85416666666663,0,2,5.24
2023-02-05,7506.73,AIDE-SERV.,1065.6708333333333,6,2,14.2
2023-02-05,7506.73,CUISINE,1766.5091666666667,6,2,23.53
2023-02-05,7506.73,SERVICE,627.2366666666667,6,2,8.36
2023-02-04,16618.28,AIDE-SERV.,757.5725,5,2,4.56
2023-02-04,16618.28,CUISINE,1510.2333333333333,5,2,9.09
2023-02-04,16618.28,SERVICE,636.8399999999999,5,2,3.83
2023-02-03,19406.46,AIDE-SERV.,718.6033333333334,4,2,3.7
2023-02-03,19406.46,CUISINE,1853.1041666666667,4,2,9.55
2023-02-03,19406.46,SERVICE,635.5966666666666,4,2,3.28
2023-02-02,18347.62,AIDE-SERV.,1135.38,3,2,6.19
2023-02-02,18347.62,CUISINE,1790.525,3,2,9.76
2023-02-02,18347.62,SERVICE,1225.0516666666667,3,2,6.68
2023-02-01,17156.8,AIDE-SERV.,768.6966666666666,2,2,4.48
2023-02-01,17156.8,CUISINE,1784.5591666666667,2,2,10.4
2023-02-01,17156.8,SERVICE,545.3341666666666,2,2,3.18
2023-01-31,17287.8,AIDE-SERV.,712.65,1,1,4.12
2023-01-31,17287.8,CUISINE,1736.2066666666667,1,1,10.04
2023-01-31,17287.8,SERVICE,825.3141666666666,1,1,4.77
2023-01-30,5935.7,AIDE-SERV.,520.0508333333333,0,1,8.76
2023-01-30,5935.7,CUISINE,1513.005,0,1,25.49
2023-01-30,5935.7,SERVICE,433.66999999999996,0,1,7.31
2023-01-29,15480.21,AIDE-SERV.,1059.5566666666666,6,1,6.84
2023-01-29,15480.21,CUISINE,2491.508333333333,6,1,16.09
2023-01-29,15480.21,SERVICE,843.4766666666666,6,1,5.45
2023-01-28,22587.27,AIDE-SERV.,931.4475,5,1,4.12
2023-01-28,22587.27,CUISINE,1513.1975,5,1,6.7
2023-01-28,22587.27,SERVICE,860.2566666666667,5,1,3.81
2023-01-27,19977.71,AIDE-SERV.,808.3016666666666,4,1,4.05
2023-01-27,19977.71,CUISINE,2380.5308333333332,4,1,11.92
2023-01-27,19977.71,SERVICE,724.7366666666666,4,1,3.63
2023-01-26,19326.66,AIDE-SERV.,755.9883333333333,3,1,3.91
2023-01-26,19326.66,CUISINE,2251.68,3,1,11.65
2023-01-26,19326.66,SERVICE,1246.7941666666666,3,1,6.45
2023-01-25,18319.22,AIDE-SERV.,1155.8016666666667,2,1,6.31
2023-01-25,18319.22,CUISINE,2716.81,2,1,14.83
2023-01-25,18319.22,SERVICE,903.1191666666666,2,1,4.93
2023-01-24,16882.71,AIDE-SERV.,812.1966666666666,1,1,4.81
2023-01-24,16882.71,CUISINE,1738.8258333333333,1,1,10.3
2023-01-24,16882.71,SERVICE,811.6983333333333,1,1,4.81
2023-01-23,4889.34,AIDE-SERV.,511.6091666666667,0,1,10.46
2023-01-23,4889.34,CUISINE,1562.6208333333334,0,1,31.96
2023-01-23,4889.34,SERVICE,352.1733333333333,0,1,7.2
2023-01-22,16284.27,AIDE-SERV.,1573.3358333333333,6,1,9.66
2023-01-22,16284.27,CUISINE,2844.945,6,1,17.47
2023-01-22,16284.27,SERVICE,1260.0633333333333,6,1,7.74
2023-01-21,27227.81,AIDE-SERV.,683.0233333333333,5,1,2.51
2023-01-21,27227.81,CUISINE,1559.1233333333332,5,1,5.73
2023-01-21,27227.81,SERVICE,889.89,5,1,3.27
2023-01-20,21483.54,AIDE-SERV.,1619.9241666666667,4,1,7.54
2023-01-20,21483.54,CUISINE,2271.5883333333336,4,1,10.57
2023-01-20,21483.54,SERVICE,829.4266666666666,4,1,3.86
2023-01-19,21706.18,AIDE-SERV.,1249.0083333333334,3,1,5.75
2023-01-19,21706.18,CUISINE,2569.6941666666667,3,1,11.84
2023-01-19,21706.18,SERVICE,1172.5208333333333,3,1,5.4
2023-01-18,18288.22,AIDE-SERV.,924.7466666666667,2,1,5.06
2023-01-18,18288.22,CUISINE,1689.58,2,1,9.24
2023-01-18,18288.22,SERVICE,659.0849999999999,2,1,3.6
2023-01-17,17590.07,AIDE-SERV.,753.4366666666667,1,1,4.28
2023-01-17,17590.07,CUISINE,1564.0425,1,1,8.89
2023-01-17,17590.07,SERVICE,834.5391666666666,1,1,4.74
2023-01-16,11516.73,AIDE-SERV.,726.9941666666666,0,1,6.31
2023-01-16,11516.73,CUISINE,1643.1200000000001,0,1,14.27
2023-01-16,11516.73,SERVICE,472.9108333333333,0,1,4.11
2023-01-15,16231.39,AIDE-SERV.,1276.695,6,1,7.87
2023-01-15,16231.39,CUISINE,1999.6675,6,1,12.32
2023-01-15,16231.39,SERVICE,829.4866666666667,6,1,5.11
2023-01-14,21918.81,AIDE-SERV.,829.9191666666666,5,1,3.79
2023-01-14,21918.81,CUISINE,1750.9375,5,1,7.99
2023-01-14,21918.81,SERVICE,1066.3266666666666,5,1,4.86
2023-01-13,18129.87,AIDE-SERV.,857.2358333333333,4,1,4.73
2023-01-13,18129.87,CUISINE,1931.8775,4,1,10.66
2023-01-13,18129.87,SERVICE,870.1766666666666,4,1,4.8
2023-01-12,21100.52,AIDE-SERV.,1067.2866666666666,3,1,5.06
2023-01-12,21100.52,CUISINE,1890.5791666666667,3,1,8.96
2023-01-12,21100.52,SERVICE,720.2783333333333,3,1,3.41
2023-01-11,18088.14,AIDE-SERV.,798.6333333333333,2,1,4.42
2023-01-11,18088.14,CUISINE,2168.3741666666665,2,1,11.99
2023-01-11,18088.14,SERVICE,628.0758333333333,2,1,3.47
2023-01-10,11406.17,AIDE-SERV.,733.455,1,1,6.43
2023-01-10,11406.17,CUISINE,1318.6866666666667,1,1,11.56
2023-01-10,11406.17,SERVICE,599.745,1,1,5.26
2023-01-09,9308.2,AIDE-SERV.,548.0216666666666,0,1,5.89
2023-01-09,9308.2,CUISINE,1359.19,0,1,14.6
2023-01-09,9308.2,SERVICE,468.6166666666667,0,1,5.03
2023-01-08,11701.32,AIDE-SERV.,847.9316666666666,6,1,7.25
2023-01-08,11701.32,CUISINE,1612.4424999999999,6,1,13.78
2023-01-08,11701.32,SERVICE,704.0933333333332,6,1,6.02
2023-01-07,19170.07,AIDE-SERV.,853.8716666666667,5,1,4.45
2023-01-07,19170.07,CUISINE,2288.16,5,1,11.94
2023-01-07,19170.07,SERVICE,949.7133333333334,5,1,4.95
2023-01-06,19270.6,AIDE-SERV.,622.3441666666666,4,1,3.23
2023-01-06,19270.6,CUISINE,835.6733333333333,4,1,4.34
2023-01-06,19270.6,SERVICE,672.8299999999999,4,1,3.49
2023-01-05,19904.13,AIDE-SERV.,1026.2241666666666,3,1,5.16
2023-01-05,19904.13,CUISINE,2562.035,3,1,12.87
2023-01-05,19904.13,SERVICE,696.9233333333333,3,1,3.5
2023-01-04,15042.41,AIDE-SERV.,488.58666666666664,2,1,3.25
2023-01-04,15042.41,CUISINE,1638.2041666666667,2,1,10.89
2023-01-04,15042.41,SERVICE,747.3199999999999,2,1,4.97
2023-01-03,12744.59,AIDE-SERV.,860.9383333333333,1,1,6.76
2023-01-03,12744.59,CUISINE,1614.815,1,1,12.67
2023-01-03,12744.59,SERVICE,551.8,1,1,4.33
2023-01-02,15402.63,AIDE-SERV.,550.2383333333333,0,1,3.57
2023-01-02,15402.63,CUISINE,1010.4066666666666,0,1,6.56
2023-01-02,15402.63,SERVICE,535.5799999999999,0,1,3.48
2022-12-31,26550.87,AIDE-SERV.,588.8966666666666,5,12,2.22
2022-12-31,26550.87,CUISINE,1500.1683333333333,5,12,5.65
2022-12-31,26550.87,SERVICE,580.3133333333333,5,12,2.19
2022-12-30,26902.62,AIDE-SERV.,845.4383333333333,4,12,3.14
2022-12-30,26902.62,CUISINE,2425.6858333333334,4,12,9.02
2022-12-30,26902.62,SERVICE,991.9233333333333,4,12,3.69
2022-12-29,27897.78,AIDE-SERV.,1358.0016666666666,3,12,4.87
2022-12-29,27897.78,CUISINE,2166.559166666667,3,12,7.77
2022-12-29,27897.78,SERVICE,784.9966666666667,3,12,2.81
2022-12-28,23726.8,AIDE-SERV.,740.41,2,12,3.12
2022-12-28,23726.8,CUISINE,1458.0033333333333,2,12,6.14
2022-12-28,23726.8,SERVICE,631.4533333333333,2,12,2.66
2022-12-27,18125.45,AIDE-SERV.,751.935,1,12,4.15
2022-12-27,18125.45,CUISINE,2104.5516666666667,1,12,11.61
2022-12-27,18125.45,SERVICE,640.1433333333333,1,12,3.53
2022-12-26,15312.45,AIDE-SERV.,771.0075,0,12,5.04
2022-12-26,15312.45,CUISINE,985.0716666666667,0,12,6.43
2022-12-26,15312.45,SERVICE,544.0666666666666,0,12,3.55
2022-12-24,2592.99,AIDE-SERV.,441.72333333333336,5,12,17.04
2022-12-24,2592.99,CUISINE,673.8516666666667,5,12,25.99
2022-12-24,2592.99,SERVICE,402.06,5,12,15.51
2022-12-23,16382.1,AIDE-SERV.,629.6066666666666,4,12,3.84
2022-12-23,16382.1,CUISINE,1766.8958333333335,4,12,10.79
2022-12-23,16382.1,SERVICE,648.4133333333333,4,12,3.96
2022-12-22,25502.77,AIDE-SERV.,1265.6175,3,12,4.96
2022-12-22,25502.77,CUISINE,2390.8733333333334,3,12,9.37
2022-12-22,25502.77,SERVICE,1327.83,3,12,5.21
2022-12-21,26703.96,AIDE-SERV.,619.7483333333333,2,12,2.32
2022-12-21,26703.96,CUISINE,1119.2125,2,12,4.19
2022-12-21,26703.96,SERVICE,641.1966666666666,2,12,2.4
2022-12-20,16746.06,AIDE-SERV.,639.9041666666667,1,12,3.82
2022-12-20,16746.06,CUISINE,1768.2775000000001,1,12,10.56
2022-12-20,16746.06,SERVICE,824.7066666666666,1,12,4.92
2022-12-19,12187.75,AIDE-SERV.,1085.095,0,12,8.9
2022-12-19,12187.75,CUISINE,1458.8841666666667,0,12,11.97
2022-12-19,12187.75,SERVICE,649.1533333333333,0,12,5.33
2022-12-18,20228.11,AIDE-SERV.,1271.3066666666666,6,12,6.28
2022-12-18,20228.11,CUISINE,1684.0433333333333,6,12,8.33
2022-12-18,20228.11,SERVICE,909.01,6,12,4.49
2022-12-17,24456.1,AIDE-SERV.,729.6133333333333,5,12,2.98
2022-12-17,24456.1,CUISINE,2071.5316666666668,5,12,8.47
2022-12-17,24456.1,SERVICE,1122.8833333333332,5,12,4.59
2022-12-16,21955.5,AIDE-SERV.,808.76,4,12,3.68
2022-12-16,21955.5,CUISINE,2312.474166666667,4,12,10.53
2022-12-16,21955.5,SERVICE,927.3233333333333,4,12,4.22
2022-12-15,25557.91,AIDE-SERV.,956.1616666666666,3,12,3.74
2022-12-15,25557.91,CUISINE,1761.8408333333334,3,12,6.89
2022-12-15,25557.91,SERVICE,934.9233333333333,3,12,3.66
2022-12-14,27871.67,AIDE-SERV.,1049.815,2,12,3.77
2022-12-14,27871.67,CUISINE,1690.2358333333334,2,12,6.06
2022-12-14,27871.67,SERVICE,975.5866666666666,2,12,3.5
2022-12-13,21572.31,AIDE-SERV.,762.06,1,12,3.53
2022-12-13,21572.31,CUISINE,1860.2208333333333,1,12,8.62
2022-12-13,21572.31,SERVICE,906.6666666666666,1,12,4.2
2022-12-12,13473.52,AIDE-SERV.,1260.7458333333332,0,12,9.36
2022-12-12,13473.52,CUISINE,1894.385,0,12,14.06
2022-12-12,13473.52,SERVICE,1004.6033333333332,0,12,7.46
2022-12-11,19975.53,AIDE-SERV.,1001.0675,6,12,5.01
2022-12-11,19975.53,CUISINE,1659.7983333333334,6,12,8.31
2022-12-11,19975.53,SERVICE,504.26666666666665,6,12,2.52
2022-12-10,26131.22,AIDE-SERV.,1177.6299999999999,5,12,4.51
2022-12-10,26131.22,CUISINE,2678.185,5,12,10.25
2022-12-10,26131.22,SERVICE,1099.22,5,12,4.21
2022-12-09,26648.58,AIDE-SERV.,825.5849999999999,4,12,3.1
2022-12-09,26648.58,CUISINE,1603.0349999999999,4,12,6.02
2022-12-09,26648.58,SERVICE,1393.8366666666666,4,12,5.23
2022-12-08,24256.74,AIDE-SERV.,1400.7491666666667,3,12,5.77
2022-12-08,24256.74,CUISINE,2174.8725,3,12,8.97
2022-12-08,24256.74,SERVICE,981.4399999999999,3,12,4.05
2022-12-07,22389.15,AIDE-SERV.,710.8583333333333,2,12,3.18
2022-12-07,22389.15,CUISINE,1864.7616666666665,2,12,8.33
2022-12-07,22389.15,SERVICE,823.9266666666666,2,12,3.68
2022-12-06,16641.44,AIDE-SERV.,811.2366666666667,1,12,4.87
2022-12-06,16641.44,CUISINE,1163.7458333333334,1,12,6.99
2022-12-06,16641.44,SERVICE,814.2066666666666,1,12,4.89
2022-12-05,12430.0,AIDE-SERV.,1187.7558333333334,0,12,9.56
2022-12-05,12430.0,CUISINE,2030.3883333333333,0,12,16.33
2022-12-05,12430.0,SERVICE,650.0999999999999,0,12,5.23
2022-12-04,18481.22,AIDE-SERV.,1344.6183333333333,6,12,7.28
2022-12-04,18481.22,CUISINE,2143.535,6,12,11.6
2022-12-04,18481.22,SERVICE,804.9966666666667,6,12,4.36
2022-12-03,28710.01,AIDE-SERV.,753.13,5,12,2.62
2022-12-03,28710.01,CUISINE,2031.8000000000002,5,12,7.08
2022-12-03,28710.01,SERVICE,1292.8366666666666,5,12,4.5
2022-12-02,31430.53,AIDE-SERV.,977.7141666666666,4,12,3.11
2022-12-02,31430.53,CUISINE,1803.5725,4,12,5.74
2022-12-02,31430.53,SERVICE,1301.1333333333332,4,12,4.14
2022-12-01,43708.15,AIDE-SERV.,877.98,3,12,2.01
2022-12-01,43708.15,CUISINE,1423.2549999999999,3,12,3.26
2022-12-01,43708.15,SERVICE,1100.8566666666666,3,12,2.52
2022-11-30,9161.57,AIDE-SERV.,1061.1358333333333,2,11,11.58
2022-11-30,9161.57,CUISINE,2433.2475,2,11,26.56
2022-11-30,9161.57,SERVICE,664.9733333333334,2,11,7.26
2022-11-29,20153.05,AIDE-SERV.,742.8266666666667,1,11,3.69
2022-11-29,20153.05,CUISINE,2350.1758333333332,1,11,11.66
2022-11-29,20153.05,SERVICE,978.1633333333333,1,11,4.85
2022-11-28,16572.94,AIDE-SERV.,699.2691666666666,0,11,4.22
2022-11-28,16572.94,CUISINE,1610.65,0,11,9.72
2022-11-28,16572.94,SERVICE,659.1899999999999,0,11,3.98
2022-11-27,20491.11,AIDE-SERV.,1457.965,6,11,7.12
2022-11-27,20491.11,CUISINE,2457.5375,6,11,11.99
2022-11-27,20491.11,SERVICE,855.5366666666666,6,11,4.18
2022-11-26,26624.71,AIDE-SERV.,1222.1791666666666,5,11,4.59
2022-11-26,26624.71,CUISINE,2185.37,5,11,8.21
2022-11-26,26624.71,SERVICE,1178.3,5,11,4.43
2022-11-25,26288.02,AIDE-SERV.,602.6683333333333,4,11,2.29
2022-11-25,26288.02,CUISINE,1655.5991666666666,4,11,6.3
2022-11-25,26288.02,SERVICE,947.15,4,11,3.6
2022-11-24,27475.26,AIDE-SERV.,1113.6125,3,11,4.05
2022-11-24,27475.26,CUISINE,2115.75,3,11,7.7
2022-11-24,27475.26,SERVICE,1039.46,3,11,3.78
2022-11-23,27512.82,AIDE-SERV.,1017.9483333333333,2,11,3.7
2022-11-23,27512.82,CUISINE,2051.9108333333334,2,11,7.46
2022-11-23,27512.82,SERVICE,815.5033333333333,2,11,2.96
2022-11-22,21107.58,AIDE-SERV.,780.5433333333333,1,11,3.7
2022-11-22,21107.58,CUISINE,1956.2575,1,11,9.27
2022-11-22,21107.58,SERVICE,843.3266666666666,1,11,4.0
2022-11-21,15151.13,AIDE-SERV.,641.62,0,11,4.23
2022-11-21,15151.13,CUISINE,1182.5516666666667,0,11,7.81
2022-11-21,15151.13,SERVICE,528.76,0,11,3.49
2022-11-20,17657.4,AIDE-SERV.,1354.1291666666666,6,11,7.67
2022-11-20,17657.4,CUISINE,2212.8675,6,11,12.53
2022-11-20,17657.4,SERVICE,816.7433333333333,6,11,4.63
2022-11-19,27036.51,AIDE-SERV.,643.0033333333333,5,11,2.38
2022-11-19,27036.51,CUISINE,2134.585,5,11,7.9
2022-11-19,27036.51,SERVICE,1036.74,5,11,3.83
2022-11-18,17553.34,AIDE-SERV.,926.24,4,11,5.28
2022-11-18,17553.34,CUISINE,2062.054166666667,4,11,11.75
2022-11-18,17553.34,SERVICE,1145.0566666666666,4,11,6.52
2022-11-17,21760.31,AIDE-SERV.,804.47,3,11,3.7
2022-11-17,21760.31,CUISINE,1765.1091666666666,3,11,8.11
2022-11-17,21760.31,SERVICE,788.5666666666666,3,11,3.62
2022-11-16,18358.4,AIDE-SERV.,611.7541666666666,2,11,3.33
2022-11-16,18358.4,CUISINE,1399.2333333333333,2,11,7.62
2022-11-16,18358.4,SERVICE,807.6333333333333,2,11,4.4
2022-11-15,17761.8,AIDE-SERV.,747.0283333333333,1,11,4.21
2022-11-15,17761.8,CUISINE,1804.4841666666666,1,11,10.16
2022-11-15,17761.8,SERVICE,819.5333333333333,1,11,4.61
2022-11-14,10013.34,AIDE-SERV.,859.7758333333334,0,11,8.59
2022-11-14,10013.34,CUISINE,1361.815,0,11,13.6
2022-11-14,10013.34,SERVICE,467.4633333333333,0,11,4.67
2022-11-13,14003.97,AIDE-SERV.,1645.8758333333333,6,11,11.75
2022-11-13,14003.97,CUISINE,2525.8483333333334,6,11,18.04
2022-11-13,14003.97,SERVICE,1522.9666666666667,6,11,10.88
2022-11-12,27725.81,AIDE-SERV.,948.4641666666666,5,11,3.42
2022-11-12,27725.81,CUISINE,2596.6975,5,11,9.37
2022-11-12,27725.81,SERVICE,573.0833333333333,5,11,2.07
2022-11-11,23034.57,AIDE-SERV.,1093.1133333333332,4,11,4.75
2022-11-11,23034.57,CUISINE,1736.7883333333334,4,11,7.54
2022-11-11,23034.57,SERVICE,917.5799999999999,4,11,3.98
2022-11-10,24468.33,AIDE-SERV.,1061.6933333333332,3,11,4.34
2022-11-10,24468.33,CUISINE,2333.7875,3,11,9.54
2022-11-10,24468.33,SERVICE,810.6366666666667,3,11,3.31
2022-11-09,22996.93,AIDE-SERV.,1060.0308333333332,2,11,4.61
2022-11-09,22996.93,CUISINE,1938.2541666666666,2,11,8.43
2022-11-09,22996.93,SERVICE,931.9733333333334,2,11,4.05
2022-11-08,17637.11,AIDE-SERV.,931.895,1,11,5.28
2022-11-08,17637.11,CUISINE,1599.7816666666668,1,11,9.07
2022-11-08,17637.11,SERVICE,743.0466666666666,1,11,4.21
2022-11-07,10276.22,AIDE-SERV.,843.1283333333333,0,11,8.2
2022-11-07,10276.22,CUISINE,1702.3933333333334,0,11,16.57
2022-11-07,10276.22,SERVICE,473.15666666666664,0,11,4.6
2022-11-06,14975.14,AIDE-SERV.,1325.0483333333334,6,11,8.85
2022-11-06,14975.14,CUISINE,2329.2400000000002,6,11,15.55
